@relation 'TrainingData-weka.filters.unsupervised.attribute.Remove-R1,3-4,18-weka.filters.unsupervised.attribute.Remove-R3-4'

@attribute ' Behaviour' {0,1,2,3}
@attribute ' Orientation' numeric
@attribute ' DistanceToEnemyBase' numeric
@attribute ' DistanceToOwnBase' numeric
@attribute ' DistanceToEnemyFlagScore' numeric
@attribute ' DistanceToOwnFlagScore' numeric
@attribute ' DistanceToEnemyFlagSpawn' numeric
@attribute ' DistanceToOwnFlagSpawn' numeric
@attribute ' Visibility' numeric
@attribute ' DistanceToNearestEnemy' numeric
@attribute ' seesEnemy' {0,1}
@attribute ' GameState' numeric

@data
2,0.254047,65,53,43,51,9,9,27,999999,0,3
2,0.697538,66,52,42,50,10,10,31,999999,0,3
2,1.004338,65,51,41,49,9,9,34,999999,0,3
2,1.173901,64,50,40,48,10,10,33,999999,0,3
2,1.15894,65,49,39,47,11,11,35,999999,0,3
2,1.073234,66,48,38,46,12,12,31,999999,0,3
2,1.053299,64,46,36,44,14,14,36,999999,0,3
2,1.009464,63,45,35,43,15,15,37,999999,0,3
2,0.918599,63,45,35,43,15,15,37,999999,0,3
2,0.80411,63,43,35,43,17,17,47,999999,0,3
2,1.328524,62,42,34,42,18,18,53,999999,0,3
2,1.535266,62,42,34,42,18,18,53,999999,0,3
2,1.583348,61,41,33,41,19,19,56,999999,0,3
2,1.572291,60,40,32,40,20,20,57,999999,0,3
2,1.569719,60,40,32,40,20,20,57,999999,0,3
2,1.570139,59,39,31,39,21,21,60,10,1,3
2,2.573724,58,60,48,48,2,2,31,999999,0,3
2,1.088758,56,60,48,46,0,0,30,12,1,3
2,0.027273,56,60,48,46,0,0,30,999999,0,3
2,-0.219595,57,59,47,47,1,1,31,999999,0,3
2,-0.277007,57,59,47,47,1,1,31,999999,0,3
2,-0.240879,59,59,47,49,3,3,31,999999,0,3
2,-0.157683,60,58,46,50,4,4,30,999999,0,3
2,-0.116123,61,57,45,51,5,5,29,999999,0,3
2,-0.072878,61,57,45,51,5,5,29,999999,0,3
2,-0.06282,62,56,44,52,6,6,28,999999,0,3
2,-0.0437,63,55,45,53,7,7,27,999999,0,3
2,-0.031161,64,54,44,52,8,8,26,999999,0,3
2,-0.079105,65,53,43,51,9,9,27,999999,0,3
2,-0.114787,65,53,43,51,9,9,27,999999,0,3
2,-0.123086,66,52,42,50,10,10,31,999999,0,3
2,-0.125016,67,51,41,49,11,11,32,999999,0,3
2,-0.878713,68,52,42,50,12,12,27,999999,0,3
2,-0.948088,68,52,42,50,12,12,27,999999,0,3
2,-0.866886,70,52,42,50,14,14,24,999999,0,3
2,-0.847998,70,52,42,50,14,14,24,999999,0,3
2,-0.399884,70,52,42,50,14,14,24,999999,0,3
2,-0.081681,71,51,43,51,15,15,25,999999,0,3
2,-0.007679,72,50,44,52,16,16,22,999999,0,3
2,-0.00311,73,49,45,53,17,17,21,999999,0,3
2,-0.002048,74,48,46,54,18,18,21,999999,0,3
2,-0.001801,74,48,46,54,18,18,21,999999,0,3
2,-0.000401,75,47,47,55,19,19,25,999999,0,3
2,-0.000075,76,46,48,56,20,20,33,999999,0,3
2,0.515886,77,45,49,57,21,21,42,999999,0,3
2,0.886232,76,44,48,56,22,22,41,999999,0,3
2,0.802494,77,43,49,57,23,23,47,999999,0,3
2,0.783017,76,42,48,56,24,24,47,999999,0,3
2,0.15569,77,41,49,57,25,25,53,999999,0,3
2,0.009796,78,40,50,58,26,26,55,999999,0,3
2,0.69181,79,39,51,59,27,27,56,999999,0,3
2,0.850421,78,38,50,58,28,28,57,999999,0,3
2,1.240976,78,38,50,58,28,28,57,999999,0,3
2,1.502363,77,37,49,57,27,27,57,999999,0,3
2,1.559704,76,36,48,56,26,26,58,17,1,3
2,1.567831,75,35,47,55,25,25,58,999999,0,3
2,1.569721,74,34,46,54,26,26,58,999999,0,3
2,1.5705,74,34,46,54,26,26,58,999999,0,3
2,1.570733,73,33,45,53,27,27,56,999999,0,3
2,1.57078,72,32,44,52,28,28,53,999999,0,3
2,1.57078,71,31,43,51,29,29,56,999999,0,3
2,1.57078,70,30,42,50,30,30,63,999999,0,3
2,1.031972,70,30,42,50,30,30,63,999999,0,3
2,0.823765,70,28,42,50,32,32,59,999999,0,3
2,1.321736,69,27,41,49,33,33,63,999999,0,3
2,1.521611,68,26,40,48,34,34,66,13,1,3
2,1.561662,68,26,40,48,34,34,66,13,1,3
2,1.567874,67,25,39,47,35,35,67,13,1,3
2,1.569319,66,24,38,46,36,36,69,13,1,3
2,1.570398,65,23,37,45,37,37,70,13,1,3
2,1.570764,64,22,36,44,38,38,71,12,1,3
2,1.570764,64,22,36,44,38,38,71,12,1,3
2,1.570764,63,21,35,43,39,39,72,13,1,3
2,1.570764,62,20,34,42,40,40,72,13,1,3
2,1.570764,63,21,33,41,41,41,73,13,1,3
2,1.570764,64,22,32,40,42,42,72,999999,0,3
2,1.570764,64,22,32,40,42,42,72,999999,0,3
2,1.570764,65,23,31,39,43,43,72,999999,0,3
2,1.570764,66,24,30,38,44,44,72,999999,0,3
2,1.570764,67,25,29,37,45,45,71,999999,0,3
2,1.570764,68,26,28,36,46,46,70,999999,0,3
2,1.570764,69,27,27,35,47,47,70,999999,0,3
2,1.570764,69,27,27,35,47,47,70,999999,0,3
2,1.570764,70,28,26,34,48,48,70,999999,0,3
2,1.570764,70,28,26,34,48,48,70,999999,0,3
2,1.570764,71,29,25,33,49,49,71,999999,0,3
2,1.570764,72,30,24,32,50,50,72,999999,0,3
2,1.570764,73,31,23,31,51,51,70,999999,0,3
2,1.570764,74,32,22,30,52,52,69,999999,0,3
2,1.571751,75,33,21,29,53,53,67,999999,0,3
2,1.572133,75,33,21,29,53,53,67,999999,0,3
2,2.014586,76,34,20,28,54,54,64,999999,0,3
2,2.330818,76,36,18,26,54,54,60,999999,0,3
2,2.884428,76,36,18,26,54,54,60,999999,0,3
2,3.087039,75,37,17,25,53,53,59,999999,0,3
2,3.134163,74,38,16,24,52,52,57,999999,0,3
2,3.140012,73,39,15,23,51,51,54,999999,0,3
2,3.140586,72,40,14,22,50,50,47,999999,0,3
2,3.141304,72,40,14,22,50,50,47,999999,0,3
2,3.141561,71,41,13,21,49,49,46,999999,0,3
2,-3.141564,70,42,12,20,48,48,45,999999,0,3
2,1.905508,71,43,11,19,49,49,34,999999,0,3
2,1.618028,72,44,10,18,50,50,21,999999,0,3
2,2.827204,72,44,10,18,50,50,21,999999,0,3
2,3.10842,71,45,9,17,49,49,31,999999,0,3
2,-3.109366,70,46,8,16,48,48,34,999999,0,3
2,-3.123239,69,47,7,15,49,49,35,999999,0,3
2,-3.140492,68,48,6,14,50,50,35,999999,0,3
2,3.140953,68,48,6,14,50,50,35,999999,0,3
2,-3.141542,67,49,5,13,51,51,31,999999,0,3
2,-3.141382,66,50,4,12,50,50,28,999999,0,3
2,-3.141367,65,51,3,11,49,49,33,999999,0,3
2,-3.141367,64,52,2,10,48,48,37,999999,0,3
2,-3.141367,64,52,2,10,48,48,37,999999,0,3
2,-3.141367,63,53,1,9,47,47,42,999999,0,3
2,-3.141367,61,55,1,7,49,49,46,999999,0,3
2,-3.141367,61,55,1,7,49,49,46,999999,0,3
2,-3.141367,61,55,1,7,49,49,46,999999,0,3
2,-3.141367,61,55,1,7,49,49,46,999999,0,3
2,-3.141367,60,56,2,6,50,50,48,999999,0,3
2,-3.141367,59,57,3,5,51,51,48,999999,0,3
2,-3.141367,59,57,3,5,51,51,48,999999,0,3
2,-3.141367,58,58,4,4,50,50,48,999999,0,3
2,-3.141367,58,58,4,4,50,50,48,29,1,3
2,-3.141367,57,59,5,3,49,49,48,30,1,3
2,-3.141367,56,60,6,2,48,48,48,30,1,3
2,-2.912243,57,59,47,47,1,1,31,999999,0,3
2,-2.91225,57,59,47,47,1,1,31,999999,0,3
2,-1.413538,56,60,48,46,0,0,30,999999,0,3
2,-2.777499,57,59,47,47,1,1,31,999999,0,3
2,0.179646,57,59,47,47,1,1,31,999999,0,3
2,-0.723871,57,59,47,47,1,1,31,999999,0,3
2,0.857992,57,59,47,47,1,1,31,999999,0,3
2,1.261923,57,59,47,47,1,1,31,999999,0,3
2,1.410341,57,59,47,47,1,1,31,999999,0,3
2,1.444861,56,58,46,46,2,2,32,999999,0,3
2,1.452889,55,57,45,45,3,3,34,999999,0,3
2,0.920328,54,56,44,44,4,4,34,999999,0,3
2,0.963225,55,55,43,45,5,5,34,8,1,3
2,1.093269,54,54,42,44,6,6,29,7,1,3
2,1.076296,55,53,41,45,7,7,28,6,1,3
2,1.000973,56,52,40,46,8,8,27,5,1,3
2,1.212662,55,51,39,45,9,9,24,4,1,3
2,1.297156,53,49,37,43,11,11,30,4,1,3
2,1.107688,53,49,37,43,11,11,30,4,1,3
2,0.747515,52,48,36,42,12,12,31,3,1,3
2,0.699191,53,47,35,43,13,13,37,2,1,3
2,0.715659,53,45,33,41,15,15,43,2,1,3
2,-0.122575,57,63,51,47,3,3,29,999999,0,3
2,-1.23754,58,64,52,48,4,4,28,999999,0,3
2,-1.21395,58,64,52,48,4,4,28,999999,0,3
2,-1.208463,58,64,52,48,4,4,28,999999,0,3
2,-0.730147,60,64,52,50,4,4,26,999999,0,3
2,-0.61891,60,64,52,50,4,4,26,999999,0,3
2,-0.552166,61,63,51,51,5,5,27,999999,0,3
2,-0.516929,63,63,51,53,7,7,24,999999,0,3
2,-0.508733,63,63,51,53,7,7,24,999999,0,3
2,-0.77257,65,63,51,55,9,9,20,999999,0,3
2,-0.606435,65,63,51,55,9,9,20,999999,0,3
2,-0.264367,66,62,50,56,10,10,19,999999,0,3
2,-1.063469,67,63,51,57,11,11,20,999999,0,3
2,-0.537494,68,62,50,58,12,12,21,999999,0,3
2,-0.071892,69,61,51,59,13,13,17,999999,0,3
2,0.000339,70,60,50,58,14,14,11,999999,0,3
2,-0.000247,70,60,50,58,14,14,11,999999,0,3
2,-0.000383,71,59,49,57,15,15,15,999999,0,3
2,0.323501,72,58,48,56,16,16,19,999999,0,3
2,0.858314,73,57,47,55,17,17,18,999999,0,3
2,0.788933,71,55,45,53,15,15,21,999999,0,3
2,0.372653,71,55,45,53,15,15,21,999999,0,3
2,0.08287,72,54,44,52,16,16,22,999999,0,3
2,0.015478,73,53,45,53,17,17,24,999999,0,3
2,0.282823,74,52,46,54,18,18,25,999999,0,3
2,0.772812,73,51,45,53,17,17,24,999999,0,3
2,0.178068,74,50,46,54,18,18,25,999999,0,3
2,0.039753,75,49,47,55,19,19,28,999999,0,3
2,0.25472,75,49,47,55,19,19,28,999999,0,3
2,0.678289,75,47,47,55,19,19,25,999999,0,3
2,0.332766,76,46,48,56,20,20,33,999999,0,3
2,0.038276,77,45,49,57,21,21,42,999999,0,3
2,-0.030211,77,45,49,57,21,21,42,999999,0,3
2,1.230205,77,45,49,57,21,21,42,999999,0,3
2,1.523337,76,44,48,56,22,22,41,999999,0,3
2,1.08778,75,43,47,55,23,23,39,999999,0,3
2,0.225053,76,42,48,56,24,24,47,999999,0,3
2,0.024414,77,41,49,57,25,25,53,999999,0,3
2,0.003675,78,40,50,58,26,26,55,999999,0,3
2,0.00284,79,39,51,59,27,27,56,999999,0,3
2,0.492571,79,39,51,59,27,27,56,999999,0,3
2,1.347037,78,38,50,58,28,28,57,999999,0,3
2,1.545754,77,37,49,57,27,27,57,999999,0,3
2,1.567859,77,37,49,57,27,27,57,999999,0,3
2,1.569289,76,36,48,56,26,26,58,999999,0,3
2,1.569622,75,35,47,55,25,25,58,999999,0,3
2,1.570544,74,34,46,54,26,26,58,999999,0,3
2,1.570759,73,33,45,53,27,27,56,999999,0,3
2,1.570779,72,32,44,52,28,28,53,999999,0,3
2,1.570779,72,32,44,52,28,28,53,999999,0,3
2,1.570779,71,31,43,51,29,29,56,999999,0,3
2,1.169613,70,30,42,50,30,30,63,999999,0,3
2,0.778429,71,29,43,51,31,31,54,999999,0,3
2,1.450823,71,29,43,51,31,31,54,999999,0,3
2,1.607197,70,28,42,50,32,32,59,999999,0,3
2,1.643568,69,27,41,49,33,33,63,999999,0,3
2,1.593469,68,26,40,48,34,34,66,999999,0,3
2,1.572806,67,25,39,47,35,35,67,999999,0,3
2,1.570893,66,24,38,46,36,36,69,999999,0,3
2,1.570893,66,24,38,46,36,36,69,999999,0,3
2,1.570893,65,23,37,45,37,37,70,999999,0,3
2,1.570893,64,22,36,44,38,38,71,999999,0,3
2,1.570893,63,21,35,43,39,39,72,999999,0,3
2,1.570893,62,20,34,42,40,40,72,999999,0,3
2,1.570893,62,20,34,42,40,40,72,999999,0,3
2,1.570893,63,21,33,41,41,41,73,999999,0,3
2,1.570893,64,22,32,40,42,42,72,999999,0,3
2,1.570893,65,23,31,39,43,43,72,999999,0,3
2,1.571331,66,24,30,38,44,44,72,999999,0,3
2,1.571644,66,24,30,38,44,44,72,999999,0,3
2,1.571717,67,25,29,37,45,45,71,999999,0,3
2,1.570986,68,26,28,36,46,46,70,999999,0,3
2,1.570816,69,27,27,35,47,47,70,999999,0,3
2,1.570801,70,28,26,34,48,48,70,999999,0,3
2,1.570801,70,28,26,34,48,48,70,999999,0,3
2,1.570801,71,29,25,33,49,49,71,999999,0,3
2,1.570801,72,30,24,32,50,50,72,999999,0,3
2,1.570801,73,31,23,31,51,51,70,999999,0,3
2,1.570801,74,32,22,30,52,52,69,999999,0,3
2,1.570801,74,32,22,30,52,52,69,999999,0,3
2,1.570801,75,33,21,29,53,53,67,999999,0,3
2,1.570801,76,34,20,28,54,54,64,999999,0,3
2,1.570801,77,35,19,27,55,55,61,999999,0,3
2,2.432392,77,35,19,27,55,55,61,999999,0,3
2,3.048276,76,36,18,26,54,54,60,999999,0,3
2,-3.091677,75,37,17,25,53,53,59,999999,0,3
2,-3.124124,75,37,17,25,53,53,59,999999,0,3
2,3.141396,74,38,16,24,52,52,57,999999,0,3
2,3.139039,73,39,15,23,51,51,54,999999,0,3
2,3.141138,72,40,14,22,50,50,47,999999,0,3
2,-3.14156,71,41,13,21,49,49,46,999999,0,3
2,2.890688,70,42,12,20,48,48,45,999999,0,3
2,2.214193,71,43,11,19,49,49,34,999999,0,3
2,2.313363,71,43,11,19,49,49,34,999999,0,3
2,2.313363,71,45,9,17,49,49,31,999999,0,3
2,2.313363,70,46,8,16,48,48,34,999999,0,3
2,2.313363,70,46,8,16,48,48,34,999999,0,3
2,2.86422,70,46,8,16,48,48,34,999999,0,3
2,3.077083,70,46,8,16,48,48,34,999999,0,3
2,3.126589,70,46,8,16,48,48,34,999999,0,3
2,3.138103,69,47,7,15,49,49,35,999999,0,3
2,3.140781,68,48,6,14,50,50,35,999999,0,3
2,3.141321,67,49,5,13,51,51,31,999999,0,3
2,3.141321,67,49,5,13,51,51,31,999999,0,3
2,3.141321,66,50,4,12,50,50,28,999999,0,3
2,3.141321,65,51,3,11,49,49,33,999999,0,3
2,3.141321,65,51,3,11,49,49,33,999999,0,3
2,3.141321,64,52,2,10,48,48,37,999999,0,3
2,3.141321,63,53,1,9,47,47,42,999999,0,3
2,3.141321,62,54,0,8,48,48,44,999999,0,3
2,3.141321,61,55,1,7,49,49,46,999999,0,3
2,3.141321,60,56,2,6,50,50,48,999999,0,3
2,3.141321,60,56,2,6,50,50,48,999999,0,3
2,3.141321,58,58,4,4,50,50,48,999999,0,3
2,3.141321,58,58,4,4,50,50,48,999999,0,3
2,3.141321,57,59,5,3,49,49,48,999999,0,3
2,3.141321,57,59,5,3,49,49,48,999999,0,3
2,3.141321,56,60,6,2,48,48,48,999999,0,3
2,-1.570454,56,58,46,46,2,2,32,999999,0,3
2,-1.570561,56,58,46,46,2,2,32,999999,0,3
2,-2.505709,56,58,46,46,2,2,32,999999,0,3
2,3.014725,56,58,46,46,2,2,32,999999,0,3
2,3.141425,57,59,47,47,1,1,31,999999,0,3
2,-2.181829,56,60,48,46,0,0,30,999999,0,3
2,-0.507552,56,60,48,46,0,0,30,999999,0,3
2,-0.118169,57,59,47,47,1,1,31,999999,0,3
2,-0.027614,57,59,47,47,1,1,31,999999,0,3
2,-0.006551,57,59,47,47,1,1,31,999999,0,3
2,-0.001524,58,58,46,48,2,2,31,999999,0,3
2,-0.000354,59,57,45,49,3,3,30,999999,0,3
2,-0.000171,60,56,44,50,4,4,29,999999,0,3
2,-0.000171,61,55,43,51,5,5,28,999999,0,3
2,-0.000171,61,55,43,51,5,5,28,999999,0,3
2,-0.000171,62,54,44,52,6,6,26,999999,0,3
2,-0.000171,63,53,43,51,7,7,28,999999,0,3
2,-0.188837,64,52,42,50,8,8,32,999999,0,3
2,-0.668626,66,52,42,50,10,10,31,999999,0,3
2,-0.946552,66,52,42,50,10,10,31,999999,0,3
2,-0.846543,100000000,100000000,100000000,100000000,100000000,100000000,0,999999,0,3
2,-0.574411,68,52,42,50,12,12,27,999999,0,3
2,-0.427624,69,51,41,49,13,13,27,999999,0,3
2,-0.26727,71,51,43,51,15,15,25,999999,0,3
2,-0.194295,72,50,44,52,16,16,22,999999,0,3
2,-0.123392,72,50,44,52,16,16,22,999999,0,3
2,-0.106901,73,49,45,53,17,17,21,999999,0,3
2,-0.074146,74,48,46,54,18,18,21,999999,0,3
2,-0.05258,75,47,47,55,19,19,25,999999,0,3
2,-0.031756,76,46,48,56,20,20,33,999999,0,3
2,-0.02448,76,46,48,56,20,20,33,999999,0,3
2,-0.022788,77,45,49,57,21,21,42,999999,0,3
2,-0.018611,78,44,50,58,22,22,46,999999,0,3
2,-0.01192,79,43,51,59,23,23,49,999999,0,3
2,-0.008713,80,42,52,60,24,24,51,999999,0,3
2,-0.005473,80,42,52,60,24,24,51,999999,0,3
2,-0.00472,81,41,53,61,25,25,53,999999,0,3
2,-0.00329,82,40,54,62,26,26,55,999999,0,3
2,-0.002353,83,39,55,63,27,27,55,999999,0,3
2,0.190024,84,38,56,64,28,28,55,999999,0,3
2,0.327429,84,38,56,64,28,28,55,999999,0,3
2,0.781834,84,36,56,64,30,30,57,999999,0,3
2,0.952505,84,36,56,64,30,30,57,999999,0,3
2,1.194241,83,35,55,63,31,31,58,999999,0,3
2,1.281544,83,33,55,63,33,33,58,999999,0,3
2,1.398063,82,32,54,62,32,32,58,999999,0,3
2,1.439966,82,32,54,62,32,32,58,999999,0,3
2,1.449713,81,31,53,61,31,31,56,999999,0,3
2,1.501621,80,30,52,60,30,30,53,999999,0,3
2,1.513694,79,29,51,59,31,31,48,999999,0,3
2,1.539808,78,28,50,58,32,32,39,999999,0,3
2,1.545882,78,28,50,58,32,32,39,999999,0,3
2,1.547294,77,27,49,57,33,33,39,999999,0,3
2,1.556881,76,26,48,56,34,34,48,999999,0,3
2,1.55911,75,25,47,55,35,35,54,999999,0,3
2,1.563638,74,24,46,54,36,36,54,999999,0,3
2,1.565308,73,23,45,53,37,37,55,999999,0,3
2,1.566495,73,23,45,53,37,37,55,999999,0,3
2,1.567979,72,22,44,52,38,38,51,999999,0,3
2,1.568324,71,21,43,51,39,39,48,999999,0,3
2,1.569312,70,20,42,50,40,40,48,999999,0,3
2,1.569681,69,19,41,49,41,41,50,999999,0,3
2,1.569926,69,19,41,49,41,41,50,999999,0,3
2,1.570224,68,18,40,48,42,42,54,999999,0,3
2,1.570293,67,17,39,47,43,43,57,999999,0,3
2,1.5703,66,16,38,46,44,44,60,999999,0,3
2,1.5703,67,17,37,45,45,45,61,999999,0,3
2,1.680477,67,17,37,45,45,45,61,999999,0,3
2,1.872642,68,18,36,44,46,46,59,999999,0,3
2,1.917335,68,20,34,42,46,46,62,999999,0,3
2,1.913119,69,21,33,41,47,47,57,999999,0,3
2,1.643775,69,21,33,41,47,47,57,999999,0,3
2,1.582969,70,22,32,40,48,48,54,999999,0,3
2,1.568826,71,23,31,39,49,49,56,999999,0,3
2,1.566557,71,23,31,39,49,49,56,999999,0,3
2,1.567573,72,24,30,38,50,50,60,999999,0,3
2,1.568283,73,25,29,37,51,51,64,999999,0,3
2,1.569166,74,26,28,36,52,52,68,999999,0,3
2,1.569372,75,27,27,35,53,53,69,999999,0,3
2,1.569791,76,28,26,34,54,54,68,999999,0,3
2,1.570067,76,28,26,34,54,54,68,999999,0,3
2,1.688122,78,30,24,32,56,56,67,999999,0,3
2,1.893932,78,30,24,32,56,56,67,999999,0,3
2,2.279149,78,30,24,32,56,56,67,999999,0,3
2,2.531428,78,32,22,30,56,56,66,999999,0,3
2,2.740298,77,33,21,29,55,55,65,999999,0,3
2,2.861307,76,34,20,28,54,54,64,999999,0,3
2,2.959868,76,36,18,26,54,54,60,999999,0,3
2,3.016753,76,36,18,26,54,54,60,999999,0,3
2,3.029984,75,37,17,25,53,53,59,999999,0,3
2,3.076422,74,38,16,24,52,52,57,999999,0,3
2,3.087224,73,39,15,23,51,51,54,999999,0,3
2,3.027672,72,40,14,22,50,50,47,999999,0,3
2,3.004271,72,40,14,22,50,50,47,999999,0,3
2,2.998828,71,41,13,21,49,49,46,999999,0,3
2,2.997562,70,42,12,20,48,48,45,999999,0,3
2,1.8553,71,43,11,19,49,49,34,999999,0,3
2,2.317326,70,44,10,18,48,48,37,999999,0,3
2,2.809168,70,46,8,16,48,48,34,999999,0,3
2,2.978412,70,46,8,16,48,48,34,999999,0,3
2,3.100659,70,46,8,16,48,48,34,999999,0,3
2,3.129092,70,46,8,16,48,48,34,999999,0,3
2,3.135705,69,47,7,15,49,49,35,999999,0,3
2,3.137243,68,48,6,14,50,50,35,999999,0,3
2,3.138257,67,49,5,13,51,51,31,999999,0,3
2,3.139485,67,49,5,13,51,51,31,999999,0,3
2,3.139771,66,50,4,12,50,50,28,999999,0,3
2,3.140529,65,51,3,11,49,49,33,999999,0,3
2,3.140705,64,52,2,10,48,48,37,21,1,3
2,3.14074,63,53,1,9,47,47,42,999999,0,3
2,3.14074,63,53,1,9,47,47,42,999999,0,3
2,3.14074,62,54,0,8,48,48,44,999999,0,3
2,3.141263,61,55,1,7,49,49,46,999999,0,3
2,3.141385,61,55,1,7,49,49,46,999999,0,3
2,3.141409,60,56,2,6,50,50,48,999999,0,3
2,3.141409,59,57,3,5,51,51,48,999999,0,3
2,3.141409,58,58,4,4,50,50,48,999999,0,3
2,3.141409,57,59,5,3,49,49,48,999999,0,3
2,3.141409,56,60,6,2,48,48,48,999999,0,3
2,3.141409,56,60,6,2,48,48,48,999999,0,3
2,1.884327,57,39,29,37,21,21,58,999999,0,3
2,1.40737,58,62,50,48,2,2,30,999999,0,3
2,1.407819,58,62,50,48,2,2,30,999999,0,3
2,0.416056,58,62,50,48,2,2,30,999999,0,3
2,0.032765,58,62,50,48,2,2,30,999999,0,3
2,-0.043409,58,62,50,48,2,2,30,999999,0,3
2,-0.041529,59,61,49,49,3,3,30,999999,0,3
2,-0.041092,60,60,48,50,4,4,30,999999,0,3
2,-0.033898,61,59,47,51,5,5,30,999999,0,3
2,-0.021505,61,59,47,51,5,5,30,999999,0,3
2,-0.018623,62,58,46,52,6,6,29,999999,0,3
2,0.103708,62,58,46,52,6,6,29,999999,0,3
2,0.316057,63,57,45,53,7,7,28,999999,0,3
2,0.365444,63,55,45,53,7,7,27,999999,0,3
2,0.137878,64,54,44,52,8,8,26,999999,0,3
2,0.026042,65,53,43,51,9,9,27,999999,0,3
2,0.016258,65,53,43,51,9,9,27,999999,0,3
2,0.013983,66,52,42,50,10,10,31,999999,0,3
2,-0.627301,68,52,42,50,12,12,27,999999,0,3
2,-0.84488,69,53,43,51,13,13,22,999999,0,3
2,-0.713168,70,52,42,50,14,14,24,999999,0,3
2,-0.682534,70,52,42,50,14,14,24,999999,0,3
2,-0.12606,71,51,43,51,15,15,25,999999,0,3
2,0.003355,72,50,44,52,16,16,22,999999,0,3
2,0.003513,73,49,45,53,17,17,21,999999,0,3
2,-0.001056,74,48,46,54,18,18,21,999999,0,3
2,-0.001335,74,48,46,54,18,18,21,999999,0,3
2,-0.000213,75,47,47,55,19,19,25,999999,0,3
2,0.000047,76,46,48,56,20,20,33,999999,0,3
2,0.000072,77,45,49,57,21,21,42,999999,0,3
2,0.000072,78,44,50,58,22,22,46,999999,0,3
2,0.000072,78,44,50,58,22,22,46,999999,0,3
2,0.000072,79,43,51,59,23,23,49,999999,0,3
2,0.000072,80,42,52,60,24,24,51,999999,0,3
2,0.000072,81,41,53,61,25,25,53,999999,0,3
2,0.000072,82,40,54,62,26,26,55,999999,0,3
2,0.000072,82,40,54,62,26,26,55,999999,0,3
2,0.000072,83,39,55,63,27,27,55,999999,0,3
2,0.000072,84,38,56,64,28,28,55,999999,0,3
2,0.000072,85,37,57,65,29,29,56,999999,0,3
2,0.000072,86,36,58,66,30,30,56,999999,0,3
2,0.814576,86,36,58,66,30,30,56,999999,0,3
2,1.3968,85,35,57,65,31,31,57,999999,0,3
2,1.532204,85,35,57,65,31,31,57,999999,0,3
2,1.562356,84,34,56,64,32,32,58,999999,0,3
2,1.568722,83,33,55,63,33,33,58,999999,0,3
2,1.570288,82,32,54,62,32,32,58,999999,0,3
2,1.570693,81,31,53,61,31,31,56,999999,0,3
2,1.570787,80,30,52,60,30,30,53,999999,0,3
2,1.570796,79,29,51,59,31,31,48,999999,0,3
2,1.570796,78,28,50,58,32,32,39,999999,0,3
2,1.570796,78,28,50,58,32,32,39,999999,0,3
2,1.570796,77,27,49,57,33,33,39,999999,0,3
2,1.570796,76,26,48,56,34,34,48,999999,0,3
2,1.570796,76,26,48,56,34,34,48,999999,0,3
2,1.570796,75,25,47,55,35,35,54,999999,0,3
2,1.570796,74,24,46,54,36,36,54,999999,0,3
2,1.570796,73,23,45,53,37,37,55,999999,0,3
2,1.570796,72,22,44,52,38,38,51,999999,0,3
2,1.570796,72,22,44,52,38,38,51,999999,0,3
2,1.570796,71,21,43,51,39,39,48,999999,0,3
2,1.570796,69,19,41,49,41,41,50,999999,0,3
2,1.570796,69,19,41,49,41,41,50,999999,0,3
2,1.570796,68,18,40,48,42,42,54,999999,0,3
2,1.570796,68,18,40,48,42,42,54,999999,0,3
2,1.570796,67,17,39,47,43,43,57,999999,0,3
2,1.570796,66,16,38,46,44,44,60,999999,0,3
2,1.570796,67,17,37,45,45,45,61,999999,0,3
2,1.570796,68,18,36,44,46,46,59,999999,0,3
2,2.118624,68,18,36,44,46,46,59,999999,0,3
2,2.330317,68,20,34,42,46,46,62,999999,0,3
2,1.739008,69,21,33,41,47,47,57,999999,0,3
2,1.601493,70,22,32,40,48,48,54,999999,0,3
2,1.575517,70,22,32,40,48,48,54,999999,0,3
2,1.572374,71,23,31,39,49,49,56,999999,0,3
2,1.571643,72,24,30,38,50,50,60,999999,0,3
2,1.571044,73,25,29,37,51,51,64,999999,0,3
2,1.570839,74,26,28,36,52,52,68,999999,0,3
2,1.57082,74,26,28,36,52,52,68,999999,0,3
2,1.57082,75,27,27,35,53,53,69,999999,0,3
2,1.57082,76,28,26,34,54,54,68,999999,0,3
2,1.57082,77,29,25,33,55,55,68,999999,0,3
2,1.57082,78,30,24,32,56,56,67,999999,0,3
2,1.57082,78,30,24,32,56,56,67,999999,0,3
2,1.57082,79,31,23,31,57,57,66,999999,0,3
2,1.57082,80,32,22,30,58,58,64,999999,0,3
2,2.435012,80,32,22,30,58,58,64,999999,0,3
2,3.052755,79,33,21,29,57,57,63,999999,0,3
2,-3.120155,78,34,20,28,56,56,63,999999,0,3
2,3.138202,77,35,19,27,55,55,61,999999,0,3
2,3.132428,76,36,18,26,54,54,60,999999,0,3
2,3.13719,76,36,18,26,54,54,60,999999,0,3
2,3.141242,75,37,17,25,53,53,59,999999,0,3
2,-3.141525,74,38,16,24,52,52,57,999999,0,3
2,3.141505,73,39,15,23,51,51,54,999999,0,3
2,3.141469,72,40,14,22,50,50,47,999999,0,3
2,3.141462,72,40,14,22,50,50,47,999999,0,3
2,3.141462,71,41,13,21,49,49,46,999999,0,3
